,model,n,d,p,prop_miss,seed,d_miwae,n_epochs,sig_prior,method,time,citcio,add_wy,tau_dr,tau_ols,tau_ols_ps,mul_tau_dr,mul_tau_ols,mul_tau_ols_ps,dcor_zhat,dcor_zhat_mul
117,lrmf,1000,3,100,0.1,0,3,400,10,glm,1059,False,False,0.9967054390551516,1.000797332672804,0.9929460352386295,0.9999691932718209,1.004145901832373,0.9965093496342398,0.9839731229855324,0.9816673888464723
118,lrmf,1000,3,5,0.3,0,3,400,10,glm,466,False,False,0.8553378296101669,0.8606876393945327,0.8596189925676428,0.8730447520499364,0.8729582238598865,0.8726128998504993,0.8131855751109979,0.7253296476298324
119,lrmf,1000,3,100,0.3,0,3,400,10,glm,1227,False,False,0.9890939227563638,1.0004968928884415,0.998127891886948,1.004903569711787,1.004117601952818,1.002035327535026,0.9833196802343899,0.9795848081746302
120,lrmf,5000,3,5,0.1,0,3,10,0.1,glm,2014,False,False,1.0863359222212485,1.0862737839619516,1.0863096078154904,1.09917796069231,1.099214388465584,1.099246414304346,0.290620355020268,0.11865685502911766
121,lrmf,5000,3,100,0.1,0,3,10,0.1,glm,4352,False,False,1.1957265014310523,1.1988174447651132,1.208413326074876,1.1948274287440224,1.1961420369723512,1.2056425236608732,0.8745726050034254,0.8580109610079637
122,lrmf,5000,3,5,0.3,0,3,10,0.1,glm,1827,False,False,1.0128968570852035,1.010589983294987,1.0098858996420859,1.0992918798290094,1.0993141209066064,1.0993169500235291,0.28845748643847763,0.1152853934618821
123,lrmf,5000,3,100,0.3,0,3,10,0.1,glm,5575,False,False,1.1446397235088919,1.1475451478018184,1.1515672270981063,1.1438426485870097,1.1468269042740982,1.150711555111526,0.8735459244300601,0.8576968232136583
124,lrmf,5000,3,5,0.1,0,3,400,0.1,glm,2837,False,False,0.8417026307766937,0.8425641988460475,0.8414733731346229,0.8945950012147518,0.8957413808462106,0.8951681848427541,0.7960996278432366,0.6487909280865947
125,lrmf,5000,3,100,0.1,0,3,400,0.1,glm,6774,False,False,0.9998115124698603,1.0025003240368942,0.9996192503145876,1.001561856190662,1.0037458596954243,1.0012428908387907,0.9925014535733657,0.9865673775350479
126,lrmf,5000,3,5,0.3,0,3,400,0.1,glm,2790,False,False,0.8425577341007394,0.843083024853355,0.8420588059480443,0.8944815994457435,0.8955774474737359,0.8949637882841848,0.7963933485675202,0.6517581536083279
127,lrmf,5000,3,100,0.3,0,3,400,0.1,glm,6293,False,False,1.0011538415114414,0.9999320055984109,0.9998634192634257,1.0035170013253354,1.0015300204470834,1.0015063838531169,0.9926144934283276,0.9867415041023518
128,lrmf,5000,3,5,0.1,0,3,10,1,glm,2589,False,False,0.8550960884764368,0.8577945667631923,0.8605990343733717,0.903702341930846,0.9031290926879398,0.9020990851713211,0.8082717347996451,0.6576050881321461
129,lrmf,5000,3,100,0.1,0,3,10,1,glm,4622,False,False,0.9958845606826621,0.9996173126418991,0.9989907184397816,0.9991671423769515,1.0009586527216476,1.0005307082884511,0.992670553063855,0.9865690129204334
130,lrmf,5000,3,5,0.3,0,3,10,1,glm,2264,False,False,0.8366475004384134,0.8318890831687703,0.8337591785441036,0.9011282154399303,0.9004962395458145,0.8995541716593946,0.8032323075076029,0.6534009432013248
131,lrmf,5000,3,100,0.3,0,3,10,1,glm,4188,False,False,0.9956876769853276,0.9998103187562877,0.9995119048392664,0.9982564444187838,1.0013694597007547,1.000921176923363,0.9928095545015718,0.9867195373022184
132,lrmf,5000,3,5,0.1,0,3,400,1,glm,2028,False,False,0.8729722105834877,0.8642892193099743,0.8640315663481728,0.8823160824715461,0.8827270015427701,0.8816867854500383,0.8418598243292349,0.7042347797053415
133,lrmf,5000,3,100,0.1,0,3,400,1,glm,6002,False,False,1.0020906548895023,1.0014777831553998,1.0021483483988916,1.0045440851768765,1.002599370541332,1.0032519915009166,0.9914638196895692,0.9861696755900092
134,lrmf,5000,3,5,0.3,0,3,400,1,glm,2231,False,False,0.8666300207071097,0.8563890698428196,0.8556899829916635,0.869101135326511,0.8679806305896716,0.8670954260995322,0.8384397290453707,0.709902504550113
135,lrmf,5000,3,100,0.3,0,3,400,1,glm,5841,False,False,1.0009347966927409,1.0010260283102266,0.9997676256188275,1.0032316051800512,1.002179287549298,1.001150028743025,0.9913154678541136,0.9860203567848493
136,lrmf,5000,3,5,0.1,0,3,10,10,glm,1662,False,False,0.8475859275526407,0.8343386794625798,0.8366587827241567,0.9022043846097546,0.9013584035589899,0.9002125046562227,0.8128012853083132,0.6557728340029453
137,lrmf,5000,3,100,0.1,0,3,10,10,glm,4264,False,False,0.9893428318067694,0.9993325045751048,0.9997111165937597,0.9914659649435897,1.0003209402844078,1.0007288224214954,0.9924960664995951,0.986716185839172
138,lrmf,5000,3,5,0.3,0,3,10,10,glm,1578,False,False,0.7975744771900816,0.7949632037716061,0.7957245583461616,0.8924968943152193,0.8917653779683641,0.8909882704975304,0.815546737914469,0.6571808612658532
139,lrmf,5000,3,100,0.3,0,3,10,10,glm,4113,False,False,0.9976717868648172,1.0013386363771692,1.0007972498702702,0.9991404268321395,1.0029337851039601,1.0024680066203877,0.9922005537798746,0.9862618827632997
